ResidualScore,RiskTCN,ISOScore,AEScore,DriftScore,DriftFlag,FusionRisk,TrueLabel,FinalAlarm
0.63471574,0.41686523,0.372241392168131,0.25959662,0.006458654751380299,0,0.096684195,0,0
0.58214796,0.37752253,0.06921011783674796,0.03852118,0.02637948368986448,0,0.01367965,0,0
0.44853503,0.27752414,0.10120709489342027,0.059086334,0.01674167737364768,0,0.023983752,0,0
0.40476727,0.24476756,0.02311489866627496,0.042844206,0.060801780968904484,0,0.002962774,0,0
0.73122466,0.48909426,0.3138109142103893,0.052386906,0.013838347544272767,0,0.017121695,0,0
0.6151907,0.40225232,0.11276586224636521,0.055531006,0.008820809672276164,0,0.5392506,0,0
0.49514228,0.31240585,0.10311284977711963,0.059394326,0.0007359705865383481,0,0.19012883,0,0
0.3794713,0.22583559,0.09411764633474111,0.09647574,0.0034899480640888103,0,0.00081525836,0,0
0.53410876,0.3415691,0.18478504971031273,0.08044781,0.026119257758061065,0,0.23802204,1,0
0.3994129,0.24076025,0.005954643957637296,0.008242861,0.02111646011471746,0,0.0012801522,0,0
0.33806834,0.19484887,0.05078443749583962,0.048421785,0.05724438900748885,0,0.0320897,0,0
0.29273108,0.16091762,0.1931226541636359,0.09240951,0.07992082759737967,0,0.0037049148,0,0
0.5172547,0.3289552,0.06246192217283234,0.026860356,0.061663992454608296,0,0.03924486,0,0
0.3381173,0.1948855,0.12710022540407676,0.026120381,0.08352828895052275,0,0.0032506182,0,0
0.51116025,0.32439402,0.022132546355169824,0.026159698,0.06897521689534186,0,0.0023202742,0,0
0.16324465,0.064007625,0.3570126728545373,0.009550092,0.08330332562327383,0,0.001173014,0,0
0.6864187,0.45556065,0.18845125503356436,0.1237498,0.028686935951312387,0,0.0137522705,0,0
0.420364,0.25644043,0.02162712254954148,0.023988646,0.04860102931658428,0,0.011409671,0,0
0.40400752,0.24419895,0.10427442160739087,0.030197794,0.03746835291385653,0,0.2630919,0,0
0.50014174,0.31614757,0.2559204781291033,0.16773808,0.027871879935264576,0,0.20102778,1,0
0.54927814,0.35292214,0.1374690334595969,0.039791282,0.045727833112080896,0,0.06211355,0,0
0.2969684,0.16408892,0.1486063130305132,0.11969511,0.01376940657695136,0,0.14175572,0,0
0.26835915,0.14267723,0.2297556693325856,0.004842754,0.03728242938717208,0,0.0014112076,0,0
0.4270656,0.26145604,0.09971975880391538,0.053503536,0.03607416326800983,0,0.006704625,0,0
0.63523465,0.41725358,0.25958737919899344,0.13627239,0.023193818579117453,0,0.07792143,0,0
0.4506258,0.2790889,0.03447251986876056,0.01817011,0.042926560093959176,0,0.004091121,0,0
0.45532933,0.28260913,0.036689881516481254,0.05842238,0.01954754814505577,0,0.0023918017,0,0
0.33635113,0.19356367,0.11057606967391767,0.038254544,0.0013040381173293203,0,0.1736903,0,0
0.5124015,0.325323,0.20311468554903253,0.017869039,0.019227953503529238,0,0.0265004,0,0
0.49946547,0.31564143,0.023763553529130413,0.018749297,0.007540683448314656,0,0.04429446,0,0
0.3844274,0.22954483,0.22452252302433476,0.010335051,0.011205486456553115,0,0.0052743144,0,0
0.31215805,0.17545712,0.039921393359641164,0.038138308,0.02590037584304808,0,0.0027377687,0,0
0.47224993,0.2952728,0.030075715569311545,0.066071205,0.00615017215410868,0,0.0155730955,0,0
