ResidualScore,Status,Scenario,Risk
0.31923547,1,clothing_2.csv,0.049137693
0.31749704,1,clothing_2.csv,0.048866577
0.31705868,1,clothing_2.csv,0.048798215
0.3244587,1,clothing_2.csv,0.049952276
0.32087013,1,clothing_2.csv,0.049392626
0.32297152,1,clothing_2.csv,0.049720347
0.32137853,1,clothing_2.csv,0.04947191
0.32215312,1,clothing_2.csv,0.049592715
0.32035124,1,clothing_2.csv,0.0493117
0.3225023,1,clothing_2.csv,0.049647167
0.32097137,1,clothing_2.csv,0.049408413
0.32099444,1,clothing_2.csv,0.049412012
0.31849617,1,clothing_2.csv,0.049022395
0.32227054,1,clothing_2.csv,0.049611025
0.32422093,1,clothing_2.csv,0.049915195
0.32077414,1,clothing_2.csv,0.049377654
0.32550472,1,clothing_2.csv,0.05011541
0.32677096,1,clothing_2.csv,0.050312884
0.32507092,1,clothing_2.csv,0.050047755
0.33213508,1,clothing_2.csv,0.05114944
0.33531898,1,clothing_2.csv,0.051645983
0.33322543,1,clothing_2.csv,0.051319484
0.33671582,1,clothing_2.csv,0.051863823
0.3325351,1,clothing_2.csv,0.051211823
0.33847803,1,clothing_2.csv,0.05213865
0.337084,1,clothing_2.csv,0.051921245
0.3434406,1,clothing_2.csv,0.05291258
0.34324226,1,clothing_2.csv,0.05288165
0.3467753,1,clothing_2.csv,0.05343264
0.34351534,1,clothing_2.csv,0.05292424
0.34476987,1,clothing_2.csv,0.053119887
0.34254852,1,clothing_2.csv,0.052773457
0.34178558,1,clothing_2.csv,0.052654475
0.33846682,1,clothing_2.csv,0.0521369
0.33795625,1,clothing_2.csv,0.052057274
0.34109217,1,clothing_2.csv,0.052546334
0.34158236,1,clothing_2.csv,0.05262278
0.34359363,1,clothing_2.csv,0.052936446
0.33848882,1,clothing_2.csv,0.05214033
0.34906664,1,clothing_2.csv,0.053789984
0.3476185,1,clothing_2.csv,0.05356414
0.35053617,1,clothing_2.csv,0.054019164
0.3474597,1,clothing_2.csv,0.053539377
0.35260344,1,clothing_2.csv,0.054341562
0.35553652,1,clothing_2.csv,0.05479899
0.35274935,1,clothing_2.csv,0.05436432
0.3549259,1,clothing_2.csv,0.05470376
0.3531395,1,clothing_2.csv,0.05442516
0.36220264,1,clothing_2.csv,0.055838596
0.36188537,1,clothing_2.csv,0.055789117
0.36745983,1,clothing_2.csv,0.056658477
0.36994806,1,clothing_2.csv,0.057046525
0.3695751,1,clothing_2.csv,0.056988366
0.37358314,1,clothing_2.csv,0.057613432
0.3736322,1,clothing_2.csv,0.05762108
0.37203854,1,clothing_2.csv,0.057372548
0.3704707,1,clothing_2.csv,0.057128035
0.37369737,1,clothing_2.csv,0.057631247
0.37199265,1,clothing_2.csv,0.057365388
0.3726787,1,clothing_2.csv,0.05747238
0.37305504,1,clothing_2.csv,0.057531074
0.3746155,1,clothing_2.csv,0.057774432
0.37414584,1,clothing_2.csv,0.057701185
0.3730003,1,clothing_2.csv,0.057522535
0.37097612,1,clothing_2.csv,0.057206858
0.3770129,1,clothing_2.csv,0.058148317
0.36848974,1,clothing_2.csv,0.056819096
0.37133992,1,clothing_2.csv,0.057263594
0.36981234,1,clothing_2.csv,0.05702536
0.3685538,1,clothing_2.csv,0.056829084
0.3700559,1,clothing_2.csv,0.05706335
0.37736917,1,clothing_2.csv,0.05820388
0.37388697,1,clothing_2.csv,0.057660814
0.3715636,1,clothing_2.csv,0.057298478
0.3755203,1,clothing_2.csv,0.05791554
0.3732749,1,clothing_2.csv,0.05756536
0.37047085,1,clothing_2.csv,0.057128057
0.37092304,1,clothing_2.csv,0.05719858
0.37081093,1,clothing_2.csv,0.057181094
0.3719665,1,clothing_2.csv,0.057361312
0.37527075,1,clothing_2.csv,0.057876624
0.37916407,1,clothing_2.csv,0.0584838
0.37660766,1,clothing_2.csv,0.058085117
0.3764197,1,clothing_2.csv,0.058055803
0.38238674,1,clothing_2.csv,0.05898639
0.3804551,1,clothing_2.csv,0.058685143
0.38113308,1,clothing_2.csv,0.058790877
0.3828161,1,clothing_2.csv,0.05905335
0.3808679,1,clothing_2.csv,0.05874952
0.3860743,1,clothing_2.csv,0.05956148
0.3820251,1,clothing_2.csv,0.058929987
0.38867766,1,clothing_2.csv,0.059967484
0.38701367,1,clothing_2.csv,0.059707977
0.41560912,1,clothing_2.csv,0.06416755
0.39815766,1,clothing_2.csv,0.061445925
0.38414946,1,clothing_2.csv,0.059261292
0.38900223,1,clothing_2.csv,0.060018104
0.39307827,1,clothing_2.csv,0.060653776
0.39406446,1,clothing_2.csv,0.060807575
0.39513865,1,clothing_2.csv,0.0609751
0.39879188,1,clothing_2.csv,0.061544836
0.40477365,1,clothing_2.csv,0.06247772
0.40204564,1,clothing_2.csv,0.062052272
0.39894497,1,clothing_2.csv,0.06156871
0.40063724,1,clothing_2.csv,0.06183263
0.40357178,1,clothing_2.csv,0.06229028
0.40096825,1,clothing_2.csv,0.06188425
0.40531006,1,clothing_2.csv,0.06256137
0.40276486,1,clothing_2.csv,0.062164437
0.4059883,1,clothing_2.csv,0.06266715
0.40702572,1,clothing_2.csv,0.062828936
0.40845078,1,clothing_2.csv,0.06305118
0.4063901,1,clothing_2.csv,0.06272981
0.42710596,1,clothing_2.csv,0.065960534
0.42363676,2,clothing_2.csv,0.065419495
0.41767883,2,clothing_2.csv,0.06449033
0.42025203,2,clothing_2.csv,0.06489164
0.42501417,2,clothing_2.csv,0.06563431
0.42645112,2,clothing_2.csv,0.06585841
0.4249693,2,clothing_2.csv,0.06562731
0.402569,2,clothing_2.csv,0.062133893
0.4152872,2,clothing_2.csv,0.06411735
0.41647285,2,clothing_2.csv,0.06430226
0.41717046,2,clothing_2.csv,0.06441105
0.41501027,2,clothing_2.csv,0.06407416
0.412301,2,clothing_2.csv,0.063651636
0.40571228,2,clothing_2.csv,0.062624104
0.40819398,2,clothing_2.csv,0.06301113
0.40941873,2,clothing_2.csv,0.063202135
0.40741396,2,clothing_2.csv,0.06288949
0.41168195,2,clothing_2.csv,0.0635551
0.41090384,2,clothing_2.csv,0.063433744
0.4137312,2,clothing_2.csv,0.063874684
0.4116382,2,clothing_2.csv,0.063548274
0.42972684,2,clothing_2.csv,0.066369265
0.42274347,2,clothing_2.csv,0.065280184
0.4031399,2,clothing_2.csv,0.062222928
0.41235894,2,clothing_2.csv,0.063660674
0.41329494,2,clothing_2.csv,0.063806646
0.41297978,2,clothing_2.csv,0.063757494
0.4102795,2,clothing_2.csv,0.06333638
0.41382274,2,clothing_2.csv,0.06388896
0.4130122,2,clothing_2.csv,0.06376255
0.40434104,2,clothing_2.csv,0.06241025
0.40978798,2,clothing_2.csv,0.06325972
0.4122753,2,clothing_2.csv,0.063647635
0.41111892,2,clothing_2.csv,0.06346729
0.4093822,2,clothing_2.csv,0.063196436
0.4093824,2,clothing_2.csv,0.06319647
0.4074866,2,clothing_2.csv,0.06290081
0.4110896,2,clothing_2.csv,0.06346272
0.4122979,2,clothing_2.csv,0.06365116
0.41009435,2,clothing_2.csv,0.0633075
0.41684395,2,clothing_2.csv,0.06436013
0.41259584,2,clothing_2.csv,0.06369762
0.40665072,2,clothing_2.csv,0.062770456
0.4141813,2,clothing_2.csv,0.063944876
0.4042844,2,clothing_2.csv,0.062401414
0.40873337,2,clothing_2.csv,0.06309525
0.40611106,2,clothing_2.csv,0.062686294
0.4105026,2,clothing_2.csv,0.063371174
0.4113256,2,clothing_2.csv,0.063499525
0.41242808,2,clothing_2.csv,0.063671455
0.40561062,2,clothing_2.csv,0.06260825
0.41020784,2,clothing_2.csv,0.063325204
0.40897173,2,clothing_2.csv,0.06313243
0.40804496,2,clothing_2.csv,0.062987894
0.40852928,2,clothing_2.csv,0.06306342
0.4049589,2,clothing_2.csv,0.06250661
0.40819097,2,clothing_2.csv,0.06301066
0.40720016,2,clothing_2.csv,0.062856145
0.4018239,2,clothing_2.csv,0.062017694
0.39955536,2,clothing_2.csv,0.061663903
0.39824843,2,clothing_2.csv,0.061460085
0.40172377,2,clothing_2.csv,0.062002078
0.40090227,2,clothing_2.csv,0.06187396
0.40202007,2,clothing_2.csv,0.062048286
0.40432972,2,clothing_2.csv,0.062408485
0.403025,2,clothing_2.csv,0.06220501
0.40451607,2,clothing_2.csv,0.06243755
0.4051202,2,clothing_2.csv,0.06253176
0.40403184,2,clothing_2.csv,0.06236203
0.40750518,2,clothing_2.csv,0.06290371
0.42711464,2,clothing_2.csv,0.06596188
0.42260018,2,clothing_2.csv,0.06525784
0.40453154,2,clothing_2.csv,0.06243996
0.41240805,2,clothing_2.csv,0.06366833
0.42996845,2,clothing_2.csv,0.06640695
0.42992172,2,clothing_2.csv,0.06639966
0.39980453,2,clothing_2.csv,0.061702766
0.41588268,2,clothing_2.csv,0.06421021
0.41600046,2,clothing_2.csv,0.06422859
0.41836444,2,clothing_2.csv,0.06459726
0.42092505,2,clothing_2.csv,0.06499659
0.42568618,2,clothing_2.csv,0.06573911
0.41820532,2,clothing_2.csv,0.06457244
0.4241694,2,clothing_2.csv,0.06550256
0.42501712,2,clothing_2.csv,0.06563477
0.42185792,2,clothing_2.csv,0.06514208
0.44264835,2,clothing_2.csv,0.06838443
0.43339062,2,clothing_2.csv,0.06694065
0.43574676,2,clothing_2.csv,0.0673081
0.43618298,2,clothing_2.csv,0.06737613
0.40912795,2,clothing_2.csv,0.06315679
0.423431,2,clothing_2.csv,0.065387405
0.44044334,2,clothing_2.csv,0.06804055
0.42801398,2,clothing_2.csv,0.06610214
0.4031848,2,clothing_2.csv,0.06222993
0.41603202,2,clothing_2.csv,0.064233504
0.41489822,2,clothing_2.csv,0.06405669
0.41203555,2,clothing_2.csv,0.06361024
0.4303964,2,clothing_2.csv,0.06647369
0.42241,2,clothing_2.csv,0.06522818
0.40487456,2,clothing_2.csv,0.062493455
0.40988994,2,clothing_2.csv,0.06327562
0.43696755,2,clothing_2.csv,0.06749849
0.421513,2,clothing_2.csv,0.06508829
0.4277932,2,clothing_2.csv,0.06606771
0.42634973,2,clothing_2.csv,0.06584259
0.42877206,2,clothing_2.csv,0.066220365
0.42742735,2,clothing_2.csv,0.066010654
0.43152174,2,clothing_2.csv,0.06664919
0.42910296,2,clothing_2.csv,0.06627197
0.42960492,2,clothing_2.csv,0.06635025
0.42410702,2,clothing_2.csv,0.06549283
0.4250502,2,clothing_2.csv,0.06563993
0.4182558,2,clothing_2.csv,0.064580314
0.42253098,2,clothing_2.csv,0.065247044
0.42011222,2,clothing_2.csv,0.06486983
0.42101058,2,clothing_2.csv,0.06500994
0.41939726,2,clothing_2.csv,0.06475833
0.41633916,2,clothing_2.csv,0.064281404
0.42366672,2,clothing_2.csv,0.06542417
0.42353266,2,clothing_2.csv,0.06540326
0.42228875,2,clothing_2.csv,0.06520927
0.4197728,2,clothing_2.csv,0.0648169
0.42077693,2,clothing_2.csv,0.064973496
0.42218333,2,clothing_2.csv,0.065192826
0.421647,2,clothing_2.csv,0.065109186
0.41933614,2,clothing_2.csv,0.064748794
0.4223195,2,clothing_2.csv,0.06521407
0.4185199,2,clothing_2.csv,0.0646215
0.41682854,2,clothing_2.csv,0.06435773
0.42261082,2,clothing_2.csv,0.065259494
0.41791058,2,clothing_2.csv,0.064526476
0.42115173,2,clothing_2.csv,0.065031946
0.4214198,2,clothing_2.csv,0.06507375
0.41805282,2,clothing_2.csv,0.06454866
0.42262754,2,clothing_2.csv,0.0652621
0.41687098,2,clothing_2.csv,0.064364344
0.42107153,2,clothing_2.csv,0.065019436
0.4177301,2,clothing_2.csv,0.06449833
0.42509812,2,clothing_2.csv,0.0656474
0.41800007,2,clothing_2.csv,0.06454043
0.42057523,2,clothing_2.csv,0.06494204
0.4198982,2,clothing_2.csv,0.06483646
0.4198885,2,clothing_2.csv,0.06483494
0.41940022,2,clothing_2.csv,0.06475879
0.4220315,2,clothing_2.csv,0.06516915
0.42131695,2,clothing_2.csv,0.06505771
0.4199938,2,clothing_2.csv,0.06485136
0.41828918,2,clothing_2.csv,0.06458552
0.39788327,2,clothing_2.csv,0.061403137
0.40709144,2,clothing_2.csv,0.06283919
0.42768344,2,clothing_2.csv,0.06605059
0.41841856,2,clothing_2.csv,0.0646057
0.42599678,2,clothing_2.csv,0.065787554
0.42169458,2,clothing_2.csv,0.06511661
0.42450553,2,clothing_2.csv,0.065554984
0.42240104,2,clothing_2.csv,0.06522678
0.4226942,2,clothing_2.csv,0.0652725
0.4244443,2,clothing_2.csv,0.06554543
0.42680377,2,clothing_2.csv,0.0659134
0.4250533,2,clothing_2.csv,0.06564041
0.42444223,2,clothing_2.csv,0.06554511
0.42165822,2,clothing_2.csv,0.06511094
0.42833224,2,clothing_2.csv,0.066151775
0.42782098,2,clothing_2.csv,0.06607204
0.42959324,2,clothing_2.csv,0.06634843
0.43131056,2,clothing_2.csv,0.06661626
0.4344142,2,clothing_2.csv,0.06710029
0.4335801,2,clothing_2.csv,0.0669702
0.4397831,2,clothing_2.csv,0.06793758
0.43944007,2,clothing_2.csv,0.06788409
0.4469637,2,clothing_2.csv,0.06905743
0.45674974,2,clothing_2.csv,0.0705836
0.4670557,2,clothing_2.csv,0.07219086
0.47307643,2,clothing_2.csv,0.07312981
0.4892548,2,clothing_2.csv,0.0756529
0.48924667,2,clothing_2.csv,0.07565162
0.49219328,2,clothing_2.csv,0.07611116
0.49151903,2,clothing_2.csv,0.07600601
0.4870081,2,clothing_2.csv,0.07530251
0.48494118,2,clothing_2.csv,0.07498017
0.4852727,2,clothing_2.csv,0.07503187
0.48013535,2,clothing_2.csv,0.07423068
0.4803737,2,clothing_2.csv,0.07426785
0.4709178,2,clothing_2.csv,0.07279316
0.4727016,2,clothing_2.csv,0.07307136
0.47379056,2,clothing_2.csv,0.07324118
0.46206445,2,clothing_2.csv,0.07141245
0.4633209,2,clothing_2.csv,0.0716084
0.45912522,2,clothing_2.csv,0.07095406
0.45748192,2,clothing_2.csv,0.070697784
0.45731482,2,clothing_2.csv,0.07067172
0.4485383,2,clothing_2.csv,0.06930299
0.44738263,2,clothing_2.csv,0.06912276
0.45544547,2,clothing_2.csv,0.070380196
0.44776264,2,clothing_2.csv,0.06918202
0.45327586,2,clothing_2.csv,0.070041835
0.44736472,2,clothing_2.csv,0.06911997
0.44237718,2,clothing_2.csv,0.06834214
0.43853134,2,clothing_2.csv,0.06774236
0.43668643,2,clothing_2.csv,0.06745464
0.4410201,2,clothing_2.csv,0.0681305
0.44126073,2,clothing_2.csv,0.06816802
0.4432671,2,clothing_2.csv,0.06848093
0.44782105,2,clothing_2.csv,0.069191135
0.4542033,2,clothing_2.csv,0.07018647
0.45350257,2,clothing_2.csv,0.07007719
0.4509624,2,clothing_2.csv,0.06968104
0.45458826,2,clothing_2.csv,0.07024651
0.4566822,2,clothing_2.csv,0.07057307
0.4611477,2,clothing_2.csv,0.071269475
0.45874548,2,clothing_2.csv,0.070894845
0.4642996,2,clothing_2.csv,0.07176103
0.4648439,2,clothing_2.csv,0.07184592
0.47024202,2,clothing_2.csv,0.072687775
0.4699757,2,clothing_2.csv,0.072646245
0.47355765,2,clothing_2.csv,0.07320486
0.47187376,2,clothing_2.csv,0.07294225
0.47022533,2,clothing_2.csv,0.072685175
0.46098596,2,clothing_2.csv,0.071244255
0.45921892,2,clothing_2.csv,0.07096868
0.45950237,2,clothing_2.csv,0.071012884
0.46140027,2,clothing_2.csv,0.071308866
0.46873346,2,clothing_2.csv,0.07245251
0.4694551,2,clothing_2.csv,0.07256505
0.48658353,2,clothing_2.csv,0.0752363
0.49709994,2,clothing_2.csv,0.07687637
0.5133109,2,clothing_2.csv,0.07940454
0.5179373,2,clothing_2.csv,0.08012605
0.528952,2,clothing_2.csv,0.08184383
0.5333499,2,clothing_2.csv,0.0825297
0.53336585,2,clothing_2.csv,0.08253219
0.5243124,2,clothing_2.csv,0.08112027
0.5072482,2,clothing_2.csv,0.07845904
0.50366724,2,clothing_2.csv,0.07790057
0.4957796,2,clothing_2.csv,0.07667046
0.49306393,2,clothing_2.csv,0.07624694
0.49320674,2,clothing_2.csv,0.07626922
0.49025148,2,clothing_2.csv,0.07580833
0.48921633,2,clothing_2.csv,0.07564689
0.48925224,2,clothing_2.csv,0.075652495
0.4819235,2,clothing_2.csv,0.074509546
0.49092263,2,clothing_2.csv,0.075913
0.49548522,2,clothing_2.csv,0.07662455
0.5024296,2,clothing_2.csv,0.07770756
0.507154,2,clothing_2.csv,0.07844435
0.511098,2,clothing_2.csv,0.07905944
0.51556045,2,clothing_2.csv,0.079755366
0.5162393,2,clothing_2.csv,0.07986123
0.5152246,2,clothing_2.csv,0.07970299
0.51552665,2,clothing_2.csv,0.0797501
0.5164797,2,clothing_2.csv,0.07989872
0.52408373,2,clothing_2.csv,0.08108461
0.52863425,2,clothing_2.csv,0.08179428
0.5345583,2,clothing_2.csv,0.08271816
0.5396158,2,clothing_2.csv,0.0835069
0.5366367,2,clothing_2.csv,0.083042294
0.54588085,2,clothing_2.csv,0.08448396
0.5388639,2,clothing_2.csv,0.08338963
0.5526364,2,clothing_2.csv,0.08553751
0.559061,2,clothing_2.csv,0.086539455
0.5382254,2,clothing_2.csv,0.08329006
0.53098637,2,clothing_2.csv,0.0821611
0.5283997,2,clothing_2.csv,0.0817577
0.5276752,2,clothing_2.csv,0.081644714
0.5245998,2,clothing_2.csv,0.08116509
0.5280331,2,clothing_2.csv,0.081700526
0.5294653,2,clothing_2.csv,0.08192389
0.52478665,2,clothing_2.csv,0.08119423
0.51603234,2,clothing_2.csv,0.07982896
0.5081445,2,clothing_2.csv,0.07859882
0.5021343,2,clothing_2.csv,0.07766151
0.49414438,2,clothing_2.csv,0.07641544
0.49160427,2,clothing_2.csv,0.0760193
0.48288655,2,clothing_2.csv,0.07465974
0.48223105,2,clothing_2.csv,0.07455751
0.485334,2,clothing_2.csv,0.07504143
0.48601818,2,clothing_2.csv,0.07514813
0.48857316,2,clothing_2.csv,0.07554659
0.49755582,2,clothing_2.csv,0.07694747
0.4982265,2,clothing_2.csv,0.077052064
0.49860096,2,clothing_2.csv,0.07711047
0.50415736,2,clothing_2.csv,0.07797701
0.5051538,2,clothing_2.csv,0.078132406
0.50567806,2,clothing_2.csv,0.07821417
0.5064,2,clothing_2.csv,0.078326754
0.5042924,2,clothing_2.csv,0.07799807
0.51093566,2,clothing_2.csv,0.07903411
0.5066508,2,clothing_2.csv,0.07836587
0.50243175,2,clothing_2.csv,0.077707894
0.5125307,2,clothing_2.csv,0.079282865
0.5093938,2,clothing_2.csv,0.07879365
0.5170634,2,clothing_2.csv,0.07998975
0.51415443,2,clothing_2.csv,0.079536095
0.5100352,2,clothing_2.csv,0.078893684
0.51449615,2,clothing_2.csv,0.07958938
0.52074033,2,clothing_2.csv,0.08056319
0.5248908,2,clothing_2.csv,0.08121047
0.5410762,2,clothing_2.csv,0.08373465
0.538453,2,clothing_2.csv,0.08332555
0.56086695,2,clothing_2.csv,0.0868211
0.5660526,2,clothing_2.csv,0.087629825
0.57870454,2,clothing_2.csv,0.08960294
0.589369,2,clothing_2.csv,0.09126611
0.59351796,2,clothing_2.csv,0.091913156
0.5929306,2,clothing_2.csv,0.09182156
0.59529954,2,clothing_2.csv,0.092191
0.5950605,2,clothing_2.csv,0.09215373
0.6136637,2,clothing_2.csv,0.09505496
0.6378564,2,clothing_2.csv,0.09882792
0.65320194,2,clothing_2.csv,0.101221114
0.6542718,2,clothing_2.csv,0.10138796
0.6534868,2,clothing_2.csv,0.101265535
0.6487781,2,clothing_2.csv,0.10053119
0.6506223,2,clothing_2.csv,0.100818805
0.64673233,2,clothing_2.csv,0.10021215
0.64223653,2,clothing_2.csv,0.09951101
0.6541486,2,clothing_2.csv,0.10136875
0.64392215,2,clothing_2.csv,0.09977389
0.6669527,2,clothing_2.csv,0.10336561
0.67857563,2,clothing_2.csv,0.105178244
0.7408643,2,clothing_2.csv,0.11489241
0.7545483,2,clothing_2.csv,0.117026486
0.7553918,2,clothing_2.csv,0.11715803
0.750861,2,clothing_2.csv,0.116451435
0.7152497,2,clothing_2.csv,0.11089771
0.6941546,2,clothing_2.csv,0.10760785
0.68428767,2,clothing_2.csv,0.10606906
0.6916939,2,clothing_2.csv,0.10722409
0.6860088,2,clothing_2.csv,0.10633748
0.68492764,2,clothing_2.csv,0.106168866
0.6655241,2,clothing_2.csv,0.103142805
0.67781115,2,clothing_2.csv,0.10505902
0.6753232,2,clothing_2.csv,0.10467101
0.6671155,2,clothing_2.csv,0.10339099
0.67062956,2,clothing_2.csv,0.10393902
0.6627536,2,clothing_2.csv,0.10271073
0.6591207,2,clothing_2.csv,0.10214417
0.66709584,2,clothing_2.csv,0.10338792
0.66092545,2,clothing_2.csv,0.10242563
0.65158993,2,clothing_2.csv,0.10096972
0.6517752,2,clothing_2.csv,0.1009986
0.65075046,2,clothing_2.csv,0.100838795
0.65864646,2,clothing_2.csv,0.102070205
0.6531173,2,clothing_2.csv,0.10120791
0.6669049,2,clothing_2.csv,0.10335815
0.68513566,2,clothing_2.csv,0.106201306
0.7063177,2,clothing_2.csv,0.10950474
0.7151122,2,clothing_2.csv,0.11087627
0.7654754,2,clothing_2.csv,0.11873061
0.7772156,2,clothing_2.csv,0.12056155
0.77303106,2,clothing_2.csv,0.11990895
0.75784683,2,clothing_2.csv,0.1175409
0.7607828,2,clothing_2.csv,0.11799878
0.7581332,2,clothing_2.csv,0.11758556
0.743399,2,clothing_2.csv,0.11528771
0.7520221,2,clothing_2.csv,0.11663251
0.7467123,2,clothing_2.csv,0.115804434
0.7661024,2,clothing_2.csv,0.11882839
0.7880997,2,clothing_2.csv,0.12225896
0.80352324,2,clothing_2.csv,0.12466433
0.7765805,2,clothing_2.csv,0.1204625
0.804982,2,clothing_2.csv,0.124891825
0.7751881,2,clothing_2.csv,0.120245345
0.7541444,2,clothing_2.csv,0.11696349
0.7811841,2,clothing_2.csv,0.121180445
0.769851,2,clothing_2.csv,0.11941301
0.76324856,2,clothing_2.csv,0.118383326
0.77053946,2,clothing_2.csv,0.11952037
0.77271664,2,clothing_2.csv,0.11985991
0.7656091,2,clothing_2.csv,0.11875146
0.7611232,2,clothing_2.csv,0.118051864
0.75380313,2,clothing_2.csv,0.11691028
0.74040884,2,clothing_2.csv,0.11482138
0.7481736,2,clothing_2.csv,0.116032325
0.74524033,2,clothing_2.csv,0.115574874
0.7578831,2,clothing_2.csv,0.11754656
0.72881854,2,clothing_2.csv,0.11301383
0.72378147,2,clothing_2.csv,0.112228274
0.7378274,2,clothing_2.csv,0.1144188
0.74249774,2,clothing_2.csv,0.11514715
0.7353599,2,clothing_2.csv,0.11403398
0.74737906,2,clothing_2.csv,0.115908414
0.752244,2,clothing_2.csv,0.11666712
0.75233483,2,clothing_2.csv,0.116681285
0.75949067,2,clothing_2.csv,0.11779727
0.75969476,2,clothing_2.csv,0.1178291
0.7379352,2,clothing_2.csv,0.114435606
0.7400824,2,clothing_2.csv,0.11477047
0.7401804,2,clothing_2.csv,0.11478575
0.7539778,2,clothing_2.csv,0.11693751
0.7468576,2,clothing_2.csv,0.11582709
0.73261154,2,clothing_2.csv,0.11360536
0.7616912,2,clothing_2.csv,0.11814045
0.734832,2,clothing_2.csv,0.113951646
0.6999602,2,clothing_2.csv,0.10851325
0.7141816,2,clothing_2.csv,0.11073114
0.7519355,2,clothing_2.csv,0.116619006
0.7197584,2,clothing_2.csv,0.11160086
0.718803,2,clothing_2.csv,0.111451864
0.7314357,2,clothing_2.csv,0.113421984
0.71425945,2,clothing_2.csv,0.11074328
0.74544966,2,clothing_2.csv,0.115607515
0.7361011,2,clothing_2.csv,0.11414957
0.72091514,2,clothing_2.csv,0.11178126
0.6996795,2,clothing_2.csv,0.10846948
0.7417407,2,clothing_2.csv,0.11502909
0.73261964,2,clothing_2.csv,0.113606624
0.73275,2,clothing_2.csv,0.11362696
0.7499282,2,clothing_2.csv,0.11630596
0.71877867,2,clothing_2.csv,0.11144807
0.7030142,2,clothing_2.csv,0.10898954
0.72125185,2,clothing_2.csv,0.11183377
0.69684756,2,clothing_2.csv,0.10802782
0.7076775,2,clothing_2.csv,0.109716795
0.73052645,2,clothing_2.csv,0.113280185
0.7126386,2,clothing_2.csv,0.1104905
0.71438426,2,clothing_2.csv,0.110762745
0.7253111,2,clothing_2.csv,0.11246683
0.72620887,2,clothing_2.csv,0.11260684
0.7231488,2,clothing_2.csv,0.112129614
0.71916133,2,clothing_2.csv,0.11150774
0.72363865,2,clothing_2.csv,0.112206005
0.7202559,2,clothing_2.csv,0.11167845
0.7100938,2,clothing_2.csv,0.11009363
0.71075827,2,clothing_2.csv,0.11019725
0.71768165,2,clothing_2.csv,0.111276984
0.721286,2,clothing_2.csv,0.11183909
0.7222324,2,clothing_2.csv,0.11198669
0.7239939,2,clothing_2.csv,0.11226141
0.7197225,2,clothing_2.csv,0.111595266
0.7282095,2,clothing_2.csv,0.11291885
0.7089287,2,clothing_2.csv,0.109911926
0.72752804,2,clothing_2.csv,0.11281257
0.74176925,2,clothing_2.csv,0.115033545
0.72798026,2,clothing_2.csv,0.11288309
0.72709614,2,clothing_2.csv,0.11274521
0.74064505,2,clothing_2.csv,0.11485822
0.7434395,2,clothing_2.csv,0.115294024
0.7412587,2,clothing_2.csv,0.11495392
0.7441256,2,clothing_2.csv,0.11540102
0.7510065,2,clothing_2.csv,0.11647413
0.7329803,2,clothing_2.csv,0.11366287
0.7416229,2,clothing_2.csv,0.11501072
0.7475935,2,clothing_2.csv,0.11594186
0.7534683,2,clothing_2.csv,0.11685805
0.7546624,2,clothing_2.csv,0.11704428
0.7464427,2,clothing_2.csv,0.11576238
0.74987733,2,clothing_2.csv,0.11629803
0.7362934,2,clothing_2.csv,0.11417956
0.7466761,2,clothing_2.csv,0.11579879
0.74589694,2,clothing_2.csv,0.115677275
0.7435852,2,clothing_2.csv,0.11531675
0.744522,2,clothing_2.csv,0.11546284
0.7532102,2,clothing_2.csv,0.1168178
0.7387239,2,clothing_2.csv,0.11455861
0.7501504,2,clothing_2.csv,0.116340615
0.7375027,2,clothing_2.csv,0.114368156
0.7356556,2,clothing_2.csv,0.114080094
0.7406343,2,clothing_2.csv,0.11485655
0.74763364,2,clothing_2.csv,0.11594812
0.74613315,2,clothing_2.csv,0.11571411
0.74539787,2,clothing_2.csv,0.11559944
0.7437371,2,clothing_2.csv,0.115340434
0.73623145,2,clothing_2.csv,0.1141699
0.7359908,2,clothing_2.csv,0.114132375
0.732051,2,clothing_2.csv,0.11351795
0.732479,2,clothing_2.csv,0.11358469
0.7454065,2,clothing_2.csv,0.11560079
0.74774045,2,clothing_2.csv,0.11596478
0.72901356,2,clothing_2.csv,0.11304424
0.7237498,2,clothing_2.csv,0.11222334
0.732482,2,clothing_2.csv,0.11358516
0.7465864,2,clothing_2.csv,0.115784794
0.7469993,2,clothing_2.csv,0.1158492
0.7394072,2,clothing_2.csv,0.114665166
0.73841554,2,clothing_2.csv,0.11451052
0.7335167,2,clothing_2.csv,0.113746524
0.736802,2,clothing_2.csv,0.11425888
0.7412838,2,clothing_2.csv,0.11495783
0.74194443,2,clothing_2.csv,0.115060866
0.7244662,2,clothing_2.csv,0.11233506
0.71749485,2,clothing_2.csv,0.11124785
0.7229575,2,clothing_2.csv,0.112099774
0.7169129,2,clothing_2.csv,0.1111571
0.7114973,2,clothing_2.csv,0.110312514
0.7153033,2,clothing_2.csv,0.11090607
0.71216565,2,clothing_2.csv,0.11041674
0.71651757,2,clothing_2.csv,0.11109544
0.71553934,2,clothing_2.csv,0.110942885
0.72196823,2,clothing_2.csv,0.111945495
0.73047245,2,clothing_2.csv,0.11327176
0.72873914,2,clothing_2.csv,0.11300144
0.7212802,2,clothing_2.csv,0.11183819
0.7246029,2,clothing_2.csv,0.11235638
0.7238103,2,clothing_2.csv,0.112232774
